"","Astro L1 FGFR3 SERPINI2","Astro L1-6 FGFR3 AQP1","Astro L1-6 FGFR3 PLCG1","Endo L2-5 NOSTRIN SRGN","Exc L2 LAMP5 KCNG3","Exc L2 LINC00507 ATP7B","Exc L2 LINC00507 GLRA3","Exc L2-3 LINC00507 DSG3","Exc L2-3 RORB CCDC68","Exc L2-3 RORB PTPN3","Exc L2-3 RORB RTKN2","Exc L3 LAMP5 CARM1P1","Exc L3 RORB OTOGL","Exc L3 THEMIS ENPEP","Exc L3-5 FEZF2 ASGR2","Exc L3-5 FEZF2 LINC01107","Exc L3-5 RORB LAMA4","Exc L3-5 RORB LINC01202","Exc L3-5 RORB LNX2","Exc L3-5 RORB RPRM","Exc L3-5 RORB TNNT2","Exc L5 FEZF2 CSN1S1","Exc L5 FEZF2 NREP-AS1","Exc L5 FEZF2 PKD2L1","Exc L5 FEZF2 RNF144A-AS1","Exc L5 RORB MED8","Exc L5 THEMIS FGF10","Exc L5 THEMIS LINC01116","Exc L5 THEMIS RGPD6","Exc L5 THEMIS SLC22A18","Exc L5 THEMIS VILL","Exc L5-6 FEZF2 C9orf135-AS1","Exc L5-6 FEZF2 CFTR","Exc L5-6 FEZF2 FILIP1L","Exc L5-6 FEZF2 IFNG-AS1","Exc L5-6 FEZF2 LPO","Exc L5-6 FEZF2 OR1L8","Exc L5-6 FEZF2 SH2D1B","Exc L5-6 THEMIS SMYD1","Exc L5-6 THEMIS TNFAIP6","Exc L6 FEZF2 FFAR4","Exc L6 FEZF2 KLK7","Exc L6 FEZF2 PDYN","Exc L6 FEZF2 POGK","Exc L6 FEZF2 PROKR2","Exc L6 THEMIS LINC00343","Exc L6 THEMIS SLN","Exc L6 THEMIS SNTG2","Inh L1 LAMP5 BMP2","Inh L1 LAMP5 NMBR","Inh L1 LAMP5 PVRL2","Inh L1 LAMP5 RAB11FIP1","Inh L1 PAX6 CHRFAM7A","Inh L1 PAX6 MIR101-1","Inh L1 PVALB SST ASIC4","Inh L1 SST DEFB108B","Inh L1 SST P4HA3","Inh L1 VIP KLHDC8B","Inh L1-2 PVALB CDK20","Inh L1-2 SST CCNJL","Inh L1-2 SST CLIC6","Inh L1-2 SST PRRT4","Inh L1-2 VIP EXPH5","Inh L1-2 VIP HTR3A","Inh L1-2 VIP PTGER3","Inh L1-2 VIP SCML4","Inh L1-2 VIP WNT4","Inh L1-3 SST FAM20A","Inh L1-3 VIP CBLN1","Inh L1-3 VIP CHRNA2","Inh L1-3 VIP FNDC1","Inh L1-3 VIP HSPB6","Inh L1-5 VIP CD27-AS1","Inh L1-5 VIP LINC01013","Inh L1-5 VIP PHLDB3","Inh L1-5 VIP SMOC1","Inh L1-6 LAMP5 AARD","Inh L1-6 LAMP5 CA1","Inh L1-6 LAMP5 NES","Inh L1-6 PVALB COL15A1","Inh L1-6 SST NPY","Inh L1-6 VIP SLC7A6OS","Inh L2 PAX6 FREM2","Inh L2 PVALB FRZB","Inh L2 VIP SLC6A16","Inh L2-3 SST NMU","Inh L2-5 PVALB HHIPL1","Inh L2-5 PVALB RPH3AL","Inh L2-5 VIP BSPRY","Inh L2-5 VIP SOX11","Inh L3 PVALB SAMD13","Inh L3-5 PVALB ISG20","Inh L3-5 SST CDH3","Inh L3-5 SST GGTLC3","Inh L3-5 SST OR5AH1P","Inh L3-5 VIP HS3ST3A1","Inh L3-5 VIP IGDCC3","Inh L3-5 VIP TAC3","Inh L3-6 PAX6 LINC01497","Inh L3-6 VIP UG0898H09","Inh L3-6 VIP ZIM2-AS1","Inh L5 PVALB LRIG3","Inh L5 SST RPL35AP11","Inh L5-6 LAMP5 CRABP1","Inh L5-6 PVALB FAM150B","Inh L5-6 PVALB GAPDHP60","Inh L5-6 PVALB KCNIP2","Inh L5-6 PVALB MEPE","Inh L5-6 PVALB SST CRHR2","Inh L5-6 PVALB ZFPM2-AS1","Inh L5-6 SST BEAN1","Inh L5-6 SST C4orf26","Inh L5-6 SST DNAJC14","Inh L5-6 SST FBN2","Inh L5-6 SST ISX","Inh L5-6 SST KLHL1","Inh L5-6 SST PAWR","Inh L5-6 SST PIK3CD","Inh L5-6 VIP COL4A3","Inh L6 SST TH","Micro L1-6 TYROBP CD74","OPC L1-6 PDGFRA COL20A1","Oligo L2-6 OPALIN FTH1P3","Oligo L2-6 OPALIN MAP6D1","Oligo L3-6 OPALIN ENPP6","Oligo L3-6 OPALIN LRP4-AS1","Oligo L5-6 OPALIN LDLRAP1","VLMC L1-5 PDGFRA COLEC12"
"X0",8.62773532740828e-17,1.61868228776529e-09,1.83978214419615e-16,0.0264291672217694,1.92884074430591e-10,6.10167935767366e-12,2.03906670066325e-10,1.47354550632232e-11,1.56811317979594e-09,3.47846288891507e-11,6.2468781209413e-11,2.67766672914815e-12,2.40598435372753e-05,4.73931989792087e-10,4.9775385979078e-10,1.71207827182611e-10,5.40136525034393e-10,1.98202662321681e-06,2.05474513151762e-06,0.00074733218111337,3.40274009721952e-08,2.13766487963046e-08,1.07499473604908e-07,2.38893727009429e-06,2.71039727896267e-06,0.000348934355586795,1.2213892262089e-07,1.4474074219733e-06,5.63686210299672e-07,3.43916188018077e-09,5.56635769231611e-10,1.37280287882121e-05,0.0170985667933826,2.32894868883688e-06,5.42105574916927e-06,5.9787998542952e-07,9.23045531777243e-06,8.07067997048292e-06,1.95954254213533e-10,1.80152997751983e-07,2.57597132327442e-06,5.51789453593514e-07,3.89610414725558e-09,1.5099888426562e-07,0.000106469426219148,7.70440344664667e-08,7.40628319608089e-10,3.80031780733489e-09,8.57315519391014e-09,6.1531255681936e-08,1.24491941126388e-07,2.0249299482519e-06,5.19983910618277e-10,5.73644440057101e-11,4.41479802398326e-13,2.1494657949942e-10,3.38449585847007e-07,6.58210991047212e-10,1.59414664624792e-06,0.000709167137755863,0.0041252237117383,7.05634357189023e-08,1.43322418339284e-10,4.62329876133383e-09,4.89105227380036e-12,4.37918530433355e-10,7.74375021552117e-11,0.000870349318561778,2.17672488308468e-12,2.32368764607448e-08,1.87407139842521e-08,1.18534888101963e-11,7.71070020856162e-15,7.08726820667535e-08,1.91685661236434e-17,1.90299284403683e-09,1.24167101730284e-06,1.55446528444859e-10,1.41362916126939e-05,1.28576952090482e-10,2.26435807256979e-14,3.6399395340272e-11,4.47774925393273e-09,1.8297178445954e-05,3.20188490754262e-12,1.56719328820723e-05,1.65423053707336e-07,1.74857078496928e-06,8.44559676480579e-10,4.31848094310907e-10,6.89004625897971e-08,1.34485668699071e-09,8.30181993767818e-05,0.0120070482998,0.0167443888612651,1.14541191894617e-10,1.18434545479447e-09,6.21602218609322e-13,2.65104008928772e-11,3.32174486762591e-06,1.34667976837141e-07,5.38241720088616e-07,0.00302474267946511,1.8790261500575e-08,8.65614861916259e-11,2.34093390748952e-08,3.33555650749898e-08,2.0350889104928e-08,1.95554069664718e-05,1.02214902075587e-07,3.71716400573677e-08,4.05857102093122e-08,0.0380418070204128,6.69738288284272e-06,0.019325679669147,0.00440677363307779,0.0103762504283445,1.16275598302269e-06,5.06055981556173e-09,0.00351718107492841,5.00976521039963e-16,2.74606501259167e-15,0.782703828006031,0.0553300451040256,0.00175290931099536,0.00138479455626719,0.000700525769456361,1.25472387023392e-13
"X1",6.52494759680614e-11,2.20505840405263e-09,8.97129162432125e-10,1.30993453100097e-06,0.0902373710870966,0.00169388457920178,0.0138414824027141,0.00121177675361764,4.16251821754835e-05,0.000107724106942325,0.00287169479537421,0.00147104049395739,7.07972566568074e-05,0.000250927729467331,0.000112868353358375,1.90773976782274e-06,8.04342599440069e-05,0.00599995259988183,0.000561540720712059,0.140960510802227,0.000255937361038868,0.00294200651623332,3.76640425550136e-06,2.25670160943527e-05,0.000668512071401668,0.00059262869989087,0.00172085453830574,0.00118205257388676,0.00145577859769434,1.69782939953077e-05,0.000374803829753103,0.0122603765826126,0.0233880517360297,0.00259007273630876,0.000349337562137793,1.02518652401034e-05,0.000856825550005458,0.00552916709787822,8.84826333519726e-06,0.000425099295848639,0.00162590643616415,0.000155432136307106,0.000211464608383543,0.00175154816291712,0.00452564494937941,0.00297510111469745,0.00249985300096947,0.000161479559628622,1.05316018729167e-05,3.50942711139582e-06,9.79923587132095e-06,5.08772521173038e-06,4.98470830427465e-07,1.99904377934907e-06,2.52372634648079e-07,2.02201870289702e-06,3.63309682304011e-07,0.0638146651938326,1.94943117796026e-07,3.10217985420075e-06,3.28729905766806e-05,7.46642351213828e-07,1.86740056547224e-05,7.21267859993575e-06,1.11534686896726e-05,4.72339616177665e-07,0.000274160294062806,1.73357279420085e-08,2.46904973281979e-05,0.211621212046661,8.64488188757845e-07,0.0140093053311402,0.0320933015611873,8.08032030902636e-05,4.06610993211087e-07,0.28478679411119,2.30490736577779e-05,3.18947779905989e-09,0.000239126634643452,1.74826458152496e-07,4.89603981281062e-08,0.0078530018037276,3.57864657199638e-06,1.62986533656575e-06,2.41082778011885e-06,4.3484717319006e-06,1.67136071003544e-07,4.59519179047443e-07,0.00368753733994152,0.00609193576758097,4.76570461746419e-07,7.0672247192796e-08,4.95131986900584e-06,2.59705455770502e-05,0.0010284832049195,0.00471196190580178,0.00702014624165375,2.32540822151029e-05,1.17427701979386e-05,7.95267034954192e-05,0.00874044579913423,7.74447232469572e-08,2.21202753492314e-05,3.49851523700728e-07,5.58379425722421e-08,2.71927685547574e-05,1.74493172274495e-07,1.35473777802116e-08,8.18621574557359e-06,3.77286344834038e-07,2.31857385471363e-05,0.00493018876648823,6.08280540464603e-06,0.00207023038321598,2.46710978592905e-05,0.00173146150662185,6.32138363339871e-07,3.3906000492313e-07,0.00345432028907858,0.0109608342995597,4.88670995028372e-06,4.91519996882287e-10,1.73418956863516e-06,0.00069576191468525,3.5012331506332e-06,8.27783254701581e-09,0.00158719984555823,7.11673446780468e-13
"X2",1.08792078478347e-08,2.09909388503058e-06,7.34278228526965e-08,1.80944981493631e-08,0.00614338029318539,0.0190986924278789,0.00147341898862899,0.0856819202356528,2.99826732149335e-06,6.61925695809022e-06,0.000814847701187043,0.0775394374979271,1.81593441904634e-05,0.0343742224944213,6.3208263400895e-05,5.56734530613588e-07,0.00309608139264327,0.00549991529709144,0.000106867247001276,0.285588022377595,0.00608989082465977,0.00442725515539291,4.28246502551218e-07,2.56638808427064e-05,9.5871990561339e-07,0.00337252388764556,0.0434590150775308,0.00226600367904907,4.56135415660615e-05,1.77733675816115e-05,0.0155821172130131,0.000180457321225936,0.0156471869891964,0.000387451572278034,2.27548004034014e-06,6.27700528984324e-07,0.000108402553752291,0.000234630558241107,2.51418406572871e-05,0.00344708514773073,0.000248601474961572,2.81422250349978e-05,8.45449178579904e-05,6.43926647285775e-05,0.000518415147192765,0.00701558058515077,0.0019468207035946,0.000167048790207736,0.00409297079709757,0.00100700440218371,0.00730857207522767,6.91212969228386e-05,4.17370705502848e-07,1.7889967591321e-06,9.15945830134828e-07,0.000200911893129022,4.7326179741613e-06,1.60575107576704e-05,3.05680404647096e-05,0.00334567091891242,0.00578593685096961,0.013321945565985,8.3044015205903e-08,6.64691928691986e-08,0.000208382541427714,3.60577586430061e-07,4.67965736564756e-06,0.000679324028791245,9.39338636706198e-08,0.000244040360722477,1.51388023568645e-06,2.87342573305304e-05,1.43256769731868e-05,2.59908946966467e-06,2.17572566249696e-09,7.77228938313712e-05,0.000514350571854025,3.41427779414637e-07,0.000793259163847183,1.35263716324603e-06,5.13696214802155e-06,4.88246379895462e-06,6.98316360157182e-05,9.8105635254929e-05,1.65060750176338e-06,0.00256733551434824,2.85052128152963e-06,1.92444822551419e-06,3.34781678134585e-05,3.5065229365715e-05,1.39207260896891e-06,1.14868884945103e-05,0.00231923357217027,0.0675819460075786,0.0432488575433287,0.000169988926140803,3.35140699206488e-06,6.94522491074554e-09,2.34963250515165e-06,3.53696779223314e-06,3.08806627066312e-06,1.74853727451742e-06,0.0196893047237834,4.73326724356366e-05,3.70206750682155e-06,6.05626596742433e-05,2.13842349068269e-05,1.08098363712045e-06,9.74781458815567e-05,2.38047204254391e-06,1.73553284176535e-05,0.0474953289599284,0.000898907443818263,0.0465195907439072,0.00778422834784165,0.0292885101379403,0.000217308361368952,4.93368291348694e-05,0.000975515153862565,0.0566956375972296,1.54280796041767e-07,1.34024678662294e-10,3.37176177663054e-05,0.000458393665758955,5.10777974443349e-05,2.07734624856211e-07,0.0107617537424032,5.71605365703051e-08
"X3",4.39269384759956e-09,8.62478777123924e-06,3.05095965947839e-09,2.0026347280795e-07,0.000365043376807808,0.000228769464868141,0.000218572471201264,9.1251234074249e-05,4.80899345362275e-05,6.6639009462611e-05,0.000215870090265545,5.69063646926505e-05,3.61412107800537e-05,4.48660642743342e-05,3.4672236219432e-05,9.72747145222366e-07,0.000204965865981203,0.00129266102844875,0.000228767549085662,0.100217721261816,4.39526031024795e-05,0.000195847866131921,5.03644305378524e-06,1.1193382022085e-05,1.15519829070347e-05,0.00036974600627802,0.000337500273593692,0.000143577357795606,2.15013203213271e-05,2.62228961697057e-06,2.23470896802554e-05,3.36849508735302e-06,1.27514332046176e-05,1.63559166359055e-05,0.000252670280820583,5.8711757670331e-06,6.98133043896909e-06,0.000454637032043419,3.34755253387899e-07,1.59821259613618e-05,4.32526427119752e-06,1.70692151617793e-07,4.73165990142163e-07,5.64828645890338e-06,0.00746005570965623,3.51325689195572e-05,2.13094592700098e-05,1.2552745503903e-06,0.039763300388111,5.934709734007e-05,0.036135955229777,0.0128567964750876,1.83365146104672e-05,0.00199697741205436,0.00124759254577117,0.00442199120316296,6.40981313452389e-06,0.00866260549169821,0.000302806848012347,3.63437836645582e-05,0.00434422592324271,9.27584780146429e-06,0.000145345238278524,6.88777306026773e-05,0.000213650413206608,0.000200849223781018,0.00188547370447676,9.41114231401417e-06,0.000155288238073103,0.102884243028137,0.00131756177026226,0.00128112599831689,0.000107310669971705,1.96741414770824e-05,1.03314210934429e-07,0.000960478152082198,0.0492709318877968,0.000147447499574489,0.515096780721367,0.000552062686558171,2.62395298015118e-07,0.0035769782967176,0.00120174823179258,0.000255535427138889,0.00778369599625662,0.000241626289544725,0.00159501615238804,0.00161070170458122,1.02921184413319e-06,8.57955857829787e-05,0.000144400833976387,2.24990696598014e-05,0.000314541854144695,2.9275454732086e-05,0.00108605406563467,1.11275962574564e-06,0.000623763093952026,2.46514497233465e-06,0.000208750048024529,8.58707533905069e-07,8.20721329463017e-05,0.00458026317720724,0.000679987161430083,0.000369611899257513,0.00188993474369574,0.0169939625507271,0.000144495779162501,0.0339542545551904,0.000863588193927684,0.000572146358309086,1.99482470294625e-05,0.00251617505023279,0.000146240806391232,0.00289445581307928,0.00177947362913021,0.00115692723225499,8.39459155968849e-06,1.2408581200511e-07,0.000117191272687974,0.013967020841007,6.87504292813535e-07,2.06227509655783e-08,2.0097421965235e-07,8.11231095475849e-06,1.57141377872079e-07,4.43091774035266e-10,0.00146692023254485,2.0663241899595e-10
"X4",0.000471061373293708,0.0682097146309077,0.11663317316439,0.000697792093607927,0.00146601859937291,2.60649182457991e-05,0.00103334756523542,5.81161360993837e-05,0.172580753655485,0.0315193512127782,0.00807307989309475,2.70925556255605e-06,0.000144829281740241,8.69980258912894e-05,0.000510941142415313,3.17324336828546e-06,0.0015236622583963,0.00211217503954909,0.00282958995994957,0.0393299714790976,0.000268694421479878,0.000749274233106531,5.69070866150953e-06,2.49348278881271e-05,0.000116567461182189,0.00251949421873245,0.00159142117011034,1.18382343225664e-05,4.29380417768761e-06,7.24319227050389e-05,2.15876721184828e-05,1.9037914075803e-06,0.00196511571373682,7.21873132646055e-06,9.40896919011731e-06,2.03979700677578e-06,1.23774944330951e-05,1.47025242810497e-05,2.3737719047933e-07,9.66471669015486e-05,2.16270929546959e-05,1.89446580153227e-06,2.52464438183613e-08,8.61817498909503e-06,0.000120355063600473,7.36565207461111e-05,8.58737636726442e-06,9.98583923062233e-07,2.21346528326364e-06,1.46691498784208e-05,1.72520415298339e-06,2.94430235769492e-05,2.79889079332443e-07,2.24999549147682e-06,2.21652661650231e-08,4.75908002449023e-08,2.61003665277306e-05,1.0969779070367e-05,0.000213656405612008,0.00013142855475011,0.00130104480666832,2.46812099959112e-06,2.2838749702984e-08,2.8380893096323e-08,4.78683084113491e-06,2.57231905338101e-07,2.22730652438236e-06,1.63499254728303e-06,1.50987183107037e-07,0.000219663922206944,2.82631703040077e-07,1.07505330666247e-06,0.000111479184243211,4.61945894988896e-07,1.36339167093775e-09,0.000245667008715435,0.000824820898600894,2.41488315514632e-06,0.00100333228609264,1.07752516421349e-05,3.26265210869022e-10,1.18181762737321e-06,2.00341156163452e-05,0.000235017954160518,1.35024797409761e-06,6.40230878386972e-05,6.89445073250686e-06,1.79513557004599e-05,2.47022711154239e-05,2.53802211662559e-06,2.549830245207e-06,1.14369648744112e-07,3.15464800658224e-05,1.61951439315579e-05,0.000420417726011214,3.89058214666391e-05,0.000180132357705058,1.77711661235656e-07,1.43029695635335e-06,2.4941688126733e-07,2.92468143820878e-05,3.46843918603102e-06,0.000838192181417324,0.000122293100585673,2.14064895733753e-05,6.28262070196614e-05,7.41002107447354e-06,6.40604184795232e-05,0.000247432958431644,2.89723038206496e-06,1.07250410792389e-05,0.00363427874510398,0.000301521010278126,0.0217425041295916,0.00770400137475801,0.00145324021478883,8.4815894488876e-05,2.02159570533409e-07,0.000463202020885077,0.0192422173129951,1.12222160968505e-05,3.55661509986323e-07,0.40736598341534,0.0186456854782839,0.00565095782692472,0.0469737176763814,0.00487375038205296,0.000167405567599849
"X5",4.06794237213101e-09,1.81261403526667e-06,2.08129404773879e-09,2.26788058226106e-06,5.95671933147892e-09,4.85321384137247e-08,1.48366048378638e-08,5.04302423641021e-08,1.51368209607706e-08,4.74771909086455e-09,3.57733430430981e-08,1.74065882292001e-08,3.12821644437177e-07,5.05222678694408e-08,2.93004313740325e-08,2.2679864306197e-09,1.59774289676651e-07,2.78446153743779e-05,1.27467719957047e-06,0.00137319766054473,4.69382190599358e-07,2.42431209522617e-07,1.76477580640632e-06,3.88871731670777e-06,1.52943806120917e-05,6.31321132158583e-06,1.8705228991668e-06,3.65669017535394e-07,3.88369143498889e-09,1.22222649161512e-08,1.01772969810185e-07,5.44436989471007e-09,4.67485412147994e-08,8.74956295603928e-08,4.24447385948151e-05,4.7953718704974e-07,1.91780017449463e-07,2.0049680002117e-08,1.88536516717377e-08,5.31171363835466e-07,1.49331241897451e-07,1.70684425995063e-09,6.60302435253959e-06,1.84527178410159e-08,2.61143210485351e-06,7.10854960792924e-08,3.90894254328124e-08,2.15812819934631e-09,0.00169220093302743,0.000139155660732871,0.00421548142408362,2.04839121998114e-06,1.02232125382499e-06,3.98648154383073e-06,4.11143561367204e-05,0.00102630569658869,0.000840387052184842,0.0103960552637953,0.000352929815938753,0.00282831566470942,0.0606310067119347,0.0036377355117459,0.0917377527343594,6.70246285355225e-07,0.00249213512454694,1.40961193109119e-05,2.60721710863576e-05,0.00130029031122523,0.0443061758699009,0.00424573266938105,0.000477809133422471,0.197076795646421,0.00388263143880714,2.67317865929333e-05,1.16888312634042e-06,0.00575978176548946,7.42460642209986e-06,1.45784167906828e-07,3.73700270428418e-05,0.000273550124077696,1.79633186869043e-05,4.61976708902349e-05,8.28934630112272e-06,0.000808615614644373,0.000243892191048329,0.0135493046794905,0.000522198704618151,0.00102889721675205,0.00506988489162148,0.00134757564812002,0.00782075497414159,0.000196477674569125,0.00883934288980332,0.152030511273493,0.0910194941729528,0.0057428999878937,0.000721971115635832,3.42508138036093e-05,9.7293504912113e-07,0.00179739514017955,0.00136957074648537,0.000173717923832348,0.115617314638347,4.64589294906501e-07,3.54672655939295e-05,0.000602986377548385,7.44890994436047e-05,0.000115862912359317,0.000121707079161635,0.000313925476864493,0.00235268517254792,0.0303290330511986,7.38920812202005e-05,0.0320580499967926,0.0249362241822157,0.015956741669815,0.00428686962215267,4.87905645192015e-05,0.00366875936766813,0.0379096829586211,2.30540078188088e-05,3.38006389824839e-12,3.10120320079389e-07,1.4714956223183e-08,1.60679262973504e-07,2.10909840653461e-08,0.000118434287815034,1.6110851257627e-10
"X6",1.23964568525906e-11,1.7354428822718e-06,3.04927786646938e-12,0.0177412134991612,0.00207385252245771,0.000451780198514964,0.00317530998606446,0.00281480219096421,2.13383179661919e-05,2.61698722826259e-05,0.000232847986617958,0.000372313527148212,0.000518275159668691,0.000314835200724871,2.95613745436418e-05,1.04115456530346e-06,0.000102350174468954,0.00450216289424648,0.00049102729472336,0.161858604345528,0.00218601829421948,0.00239061219193643,5.16515167189127e-05,7.08241936105568e-05,4.47878938432201e-05,0.0446401944352825,0.00804151819288933,0.00368375293021818,0.00152540705489002,4.74828385289686e-05,0.00022323579690494,0.0365653964444965,0.0610156812458742,0.0080299942230639,0.000538515399470914,2.60360052802167e-05,0.00308232912025791,0.0130714280200988,5.85346951237226e-06,0.00139923872183498,0.000736681725852717,0.000254620378640557,3.92665337740939e-06,0.000300265253077489,0.0226222789551752,0.0026306669546592,0.000970294238776779,0.000134729408866237,7.75111998431225e-06,2.97324721169026e-05,2.44199028857093e-05,0.00013503343153091,3.662120451907e-09,1.05034409593443e-08,8.91289888867064e-09,5.40918020267575e-07,7.06074156916185e-06,2.08289295561214e-06,4.27676909715383e-06,2.25605719733079e-05,0.000728849887409165,3.28124246224237e-06,1.50567921951099e-08,1.11784835257015e-07,7.53844448823814e-07,1.88801938671142e-07,5.46494805335654e-08,1.01181060792725e-06,1.25256346509571e-08,2.24297255515692e-05,5.15431271233713e-07,1.58027605988543e-07,1.5927965478933e-07,1.11577335297119e-06,2.01988456262063e-11,3.35287247605823e-06,0.000153488138451142,2.30510532167834e-07,8.1622175823396e-05,7.57189468658308e-07,1.07829149432545e-09,2.51562402845126e-08,9.62710232770599e-07,6.94859056678098e-05,3.97752860018731e-08,7.97682731529297e-06,9.63590160411013e-07,2.41458771541264e-06,7.85546457848988e-06,2.09966299498133e-05,2.56261769228384e-07,8.47491924418228e-07,0.000148180140820195,1.05258280570652e-05,8.45675750796051e-05,9.30112250789479e-07,1.03706672022158e-06,8.14684337839041e-09,3.77130202742011e-07,2.15446927493721e-05,1.95060211884296e-05,1.46287971196801e-05,1.95765785408325e-05,1.19508005647826e-05,6.07976266023527e-06,8.98631308544874e-05,3.22608642196263e-06,2.4073973179817e-06,1.67645686821428e-05,3.1394396814686e-06,3.04852879742763e-05,0.000220262179646493,0.00763697629981572,0.00231579887982323,0.000445770199821521,0.00186266656605302,9.0608661455057e-06,5.70977118971597e-07,2.14961380574063e-05,0.0513468585561506,1.52877746294173e-11,9.12644190216752e-11,0.437521600797468,0.0796814198024022,0.00224299144305232,0.000114771152887927,0.00572886769671305,3.09335084001145e-08
"X7",1.11445059574876e-05,0.0389497177399562,1.17022583153048e-05,1.76320914724439e-05,8.90816087887737e-15,1.16068349441521e-15,1.20339166751365e-16,9.58861791887339e-18,3.83303993214808e-10,2.29766539523367e-12,4.2134259348262e-13,1.39721671924533e-17,1.51867955541614e-11,1.98750878518198e-15,2.0019808243642e-10,1.29352688694902e-13,3.46320578732708e-10,2.31155586200175e-10,1.05888576214668e-07,0.000143937332030651,5.2237671347359e-13,2.17212310738981e-09,2.46335022571246e-13,1.20904331677618e-11,1.29807884574455e-10,6.39697076551923e-09,1.87468422731597e-12,3.89723867093294e-10,4.31925487857896e-10,2.06091954482801e-13,2.38163330477415e-15,2.15283928967872e-13,7.03043630568851e-08,6.96107342283854e-11,1.2705691663816e-10,8.94650756313868e-13,1.72413871933065e-11,6.01132816816407e-11,5.76309461935972e-17,9.89115140105517e-13,4.267854184169e-11,2.87335081192863e-13,2.66441407463593e-13,1.17323652233139e-12,1.01387090004728e-05,1.05424832838737e-14,4.02713112504743e-17,3.74574490780973e-17,8.51501218395196e-13,5.25188241204975e-11,1.10418143894155e-10,3.75618934627184e-10,1.09509879883472e-12,1.58405150076587e-11,1.45991530278822e-14,2.04686899255535e-12,2.7240485341815e-07,6.49258770302987e-06,9.30953039763818e-08,1.3593511703493e-08,2.1889099701585e-05,1.80124077139077e-10,3.85303691196457e-06,1.00127056724098e-12,2.34975005108671e-07,1.5183873598454e-08,9.42345219885346e-14,1.88942196772485e-08,8.99455701117705e-06,0.000124021387498258,1.03789192786829e-07,0.000124631196218273,2.89501946938017e-07,1.21424784298288e-13,2.31162255990326e-11,1.32872677485856e-05,2.90406351485195e-09,1.00399452837003e-13,7.75886567378506e-08,1.14781360265376e-12,4.42181410448255e-16,2.08655831865927e-08,6.82390152781349e-11,5.38894585235961e-09,3.97288753297752e-09,3.28411904145152e-06,2.68295459776463e-10,3.71264235121553e-07,5.73973583016317e-05,5.0886565289917e-14,2.57628220558043e-10,1.84222199339462e-12,1.6324640725135e-05,0.00457212530368988,2.83685778123877e-06,4.08075930252842e-06,0.00080550015712128,5.22959064066773e-07,3.06093183764374e-08,2.57575469275174e-11,4.14280862489362e-11,4.42010399931156e-09,2.47547553715641e-05,7.28767091104499e-12,2.81458050735366e-08,1.34012652122501e-08,2.7529119511009e-08,3.74029933583182e-06,7.46263027539411e-10,4.26267072418485e-07,1.30967375768182e-08,3.73737148068872e-11,6.40666100098543e-05,5.50101577334818e-07,7.64496483541965e-07,7.68865446629367e-07,0.000752698372550362,4.29831657217046e-07,2.65738371001681e-06,3.47336939338607e-05,1.32301847144195e-08,0.418688649286531,0.474180798535456,0.000942607026744116,0.00172585292044702,0.0384840677974845,5.01451337139352e-07,0.0201805750792136
